Name,Location,Type,Time,Price
Ballet (Children) - Grade 1,Kallang CC,Workshops & Classes,11:45 AM - 12:45 PM,From $18.00 to $19.00
Ballet (Children) - Grade 2,Kallang CC,Workshops & Classes,10:00 AM - 11:00 AM,From $19.00 to $20.00
Ballet (Children) - Grade 3,Kallang CC,Workshops & Classes,1:45 PM - 7:30 PM,From $40.00 to $42.00
Ballet (Majors) - Intermediate,Kallang CC,Workshops & Classes,2:45 PM - 8:30 PM,From $72.00 to $74.00
Ballet (Majors) - Advanced 2,Kallang CC,Workshops & Classes,12:45 PM - 5:30 PM,From $90.00 to $92.00
Ballet (Children) - Pre-Primary,Kallang CC,Workshops & Classes,4:00 PM - 4:45 PM,From $128.00 to $138.00
Ballet (Children) - Primary,Kallang CC,Workshops & Classes,4:45 PM - 5:30 PM,From $136.00 to $146.00
Ballet (Children) - Grade 2,Kallang CC,Workshops & Classes,11:00 AM - 12:00 PM,From $152.00 to $162.00
Ballet (Children) - Grade 3,Kallang CC,Workshops & Classes,10:00 AM - 7:00 PM,From $320.00 to $340.00
Ballet (Children) - Grade 6,Kallang CC,Workshops & Classes,3:00 PM - 6:00 PM,From $384.00 to $404.00
Ballet (Majors) - Intermediate,Kallang CC,Workshops & Classes,1:30 PM - 9:00 PM,From $768.00 to $788.00
Ballet (Children) - Grade 4,Kallang CC,Workshops & Classes,12:00 PM - 7:30 PM,From $336.00 to $356.00
Ballet (Majors) - Advanced 2,Kallang CC,Workshops & Classes,4:00 PM - 6:30 PM,From $1008.00 to $1028.00
Zumba® Fitness (HealthierSG),Kallang CC,Workshops & Classes,7:00 PM - 7:45 PM,From $100.00 to $110.00
KpopX® Fitness (HealthierSG),Kallang CC,Workshops & Classes,7:45 PM - 8:30 PM,From $100.00 to $110.00
Ballroom Modern (Adult) - Intermediate (HealthierSG),Kampong Glam CC,Workshops & Classes,7:00 PM - 9:00 PM,From $60.00 to $70.00
Piloxing ® (HealthierSG),Marymount CC,Workshops & Classes,10:00 AM - 11:00 AM,From $110.00 to $120.00
Piloxing ® (HealthierSG),Marymount CC,Workshops & Classes,7:30 PM - 8:30 PM,From $110.00 to $120.00
Ballet (Children) - Primary,Marymount CC,Workshops & Classes,12:45 PM - 1:30 PM,From $170.00 to $180.00
Tots Ballet,Marymount CC,Workshops & Classes,1:30 PM - 2:00 PM,From $110.00 to $120.00
Tots Ballet,Marymount CC,Workshops & Classes,11:30 AM - 12:00 PM,From $110.00 to $120.00
Ballet (Children) - Primary,Marymount CC,Workshops & Classes,12:00 PM - 12:45 PM,From $170.00 to $180.00
Ballet (Children) - Grade 2,Marymount CC,Workshops & Classes,12:45 PM - 2:15 PM,From $345.00 to $355.00
Ballet (Children) - Grade 4,Marymount CC,Workshops & Classes,2:15 PM - 3:45 PM,From $390.00 to $400.00
Ballet (Children) - Grade 7,Marymount CC,Workshops & Classes,3:45 PM - 4:15 PM,From $525.00 to $535.00
Ballet (Children) - Primary,Marymount CC,Workshops & Classes,12:00 PM - 12:45 PM,From $136.00 to $137.00
Ballet (Children) - Pre-Primary,Nee Soon Central CC,Workshops & Classes,4:15 PM - 5:00 PM,From $150.00 to $160.00
Ballet (Children) - Pre-Primary,Nee Soon Central CC,Workshops & Classes,2:00 PM - 2:45 PM,From $150.00 to $160.00
Ballet (Children) - Primary,Nee Soon Central CC,Workshops & Classes,2:45 PM - 3:30 PM,From $160.00 to $170.00
Ballet (Children) - Grade 1,Nee Soon Central CC,Workshops & Classes,4:30 PM - 5:30 PM,From $170.00 to $180.00
Ballet (Children) - Grade 2,Nee Soon Central CC,Workshops & Classes,3:30 PM - 4:30 PM,From $180.00 to $190.00
Piloxing ® (HealthierSG),Nee Soon Central CC,Workshops & Classes,10:00 AM - 11:00 AM,From $100.00 to $108.00
Zumba® Fitness (HealthierSG),Nee Soon Central CC,Workshops & Classes,7:30 PM - 8:30 PM,From $90.00 to $100.00
Zumba® Fitness (HealthierSG),Nee Soon Central CC,Workshops & Classes,10:15 AM - 11:15 AM,From $90.00 to $100.00
Recreational Folk Dance (Advanced) (HealthierSG),Nee Soon Central CC,Workshops & Classes,7:30 PM - 9:30 PM,From $35.00 to $47.00
Zumba® Fitness (HealthierSG),Nee Soon Central CC,Workshops & Classes,7:30 PM - 8:30 PM,From $90.00 to $100.00
FIGHT-DO® (HealthierSG),Nee Soon Central CC,Workshops & Classes,6:30 PM - 7:30 PM,From $100.00 to $110.00
Tots Ballet,Marsiling CC,Workshops & Classes,10:00 AM - 10:30 AM,From $110.00 to $120.00
Ballet (Majors) - Intermediate Foundation,Marsiling CC,Workshops & Classes,10:30 AM - 12:00 PM,From $420.00 to $430.00
CSTD Jazz: Grade 8 (HealthierSG),Marsiling CC,Workshops & Classes,11:00 AM - 1:00 PM,From $714.00 to $724.00
Ballet (Majors) - Advanced 1,Marsiling CC,Workshops & Classes,1:30 PM - 3:30 PM,From $620.00 to $630.00
Competitive Dance Ensemble,Marsiling CC,Workshops & Classes,5:00 PM - 6:00 PM,From $360.00 to $370.00
Ballroom Latin (Children) - Intermediate,Nee Soon Central Zone 8 RN,Workshops & Classes,7:30 PM - 8:15 PM,From $85.00 to $95.00
Ballroom Latin (Children) - Elementary,Nee Soon Central Zone 8 RN,Workshops & Classes,8:15 PM - 9:00 PM,From $75.00 to $85.00
Ballroom Modern (Adult) - Elementary (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,8:30 PM - 9:30 PM,From $100.00 to $110.00
Ballet (Adult) - Advanced (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,8:00 PM - 9:30 PM,From $200.00 to $210.00
Ballet (Majors) - Intermediate Foundation,Pasir Ris Elias CC,Workshops & Classes,4:00 PM - 5:15 PM,From $180.00 to $190.00
Ballet (Adult) - Intermediate (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,8:00 PM - 9:30 PM,From $200.00 to $210.00
Line Dance (Adult) - Intermediate (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,2:15 PM - 3:45 PM,From $65.00 to $75.00
Line Dance (Adult) - Elementary (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,2:00 PM - 3:30 PM,From $65.00 to $75.00
Ballroom Modern (Adult) - Elementary (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,7:15 PM - 8:15 PM,From $100.00 to $110.00
Bollywood Dance For Adults (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,10:00 AM - 11:00 AM,From $75.00 to $85.00
Bollywood Dance For Adults (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,11:00 AM - 12:00 PM,From $75.00 to $85.00
Bollywood Dance For Children,Pasir Ris Elias CC,Workshops & Classes,7:00 PM - 8:00 PM,From $75.00 to $85.00
Bollywood Dance For Children,Pasir Ris Elias CC,Workshops & Classes,8:00 PM - 9:00 PM,From $75.00 to $85.00
Zumba® Fitness (HealthierSG),Pasir Ris Elias CC,Workshops & Classes,10:45 AM - 11:45 AM,From $55.00 to $65.00
Ballet (Children) - Grade 1,Pasir Ris Elias CC,Workshops & Classes,9:30 AM - 10:30 AM,From $55.00 to $60.00
Ballet (Children) - Grade 2,Pasir Ris Elias CC,Workshops & Classes,10:30 AM - 11:30 AM,From $60.00 to $65.00
Ballet (Children) - Pre-Primary,Pasir Ris Elias CC,Workshops & Classes,11:30 AM - 12:15 PM,From $45.00 to $50.00
Ballet (Children) - Primary,Pasir Ris Elias CC,Workshops & Classes,12:15 PM - 1:00 PM,From $50.00 to $55.00
Ballet (Children) - Grade 4,Pasir Ris Elias CC,Workshops & Classes,1:00 PM - 2:00 PM,From $70.00 to $75.00
Ballet (Children) - Grade 1,Pasir Ris East CC,Workshops & Classes,3:00 PM - 6:00 PM,From $82.00 to $87.00
Ballet (Children) - Grade 3,Pasir Ris East CC,Workshops & Classes,9:45 AM - 10:45 AM,From $77.00 to $82.00
Ballet (Majors) - Intermediate,Pasir Ris East CC,Workshops & Classes,10:45 AM - 12:15 PM,From $114.00 to $119.00
Ballet (Children) - Pre-Primary,Pasir Ris East CC,Workshops & Classes,12:15 PM - 1:00 PM,From $59.00 to $64.00
Ballet (Children) - Grade 4,Pasir Ris East CC,Workshops & Classes,1:15 PM - 2:30 PM,From $81.00 to $86.00
Ballet (Children) - Grade 2,Pasir Ris East CC,Workshops & Classes,2:30 PM - 3:30 PM,From $73.00 to $78.00
Ballet (Children) - Grade 6,Pasir Ris East CC,Workshops & Classes,2:30 PM - 4:00 PM,From $100.00 to $105.00
Ballet (Majors) - Intermediate,Pasir Ris East CC,Workshops & Classes,4:00 PM - 5:30 PM,From $114.00 to $119.00
Recreational Folk Dance (Elementary) (HealthierSG),Pasir Ris East CC,Workshops & Classes,10:00 AM - 12:00 PM,From $35.00 to $40.00
Ballet (Children) - Grade 1,Punggol 21 CC,Workshops & Classes,5:15 PM - 7:00 PM,From $195.00 to $205.00
Ballet (Majors) - Intermediate,Punggol 21 CC,Workshops & Classes,7:00 PM - 9:00 PM,From $360.00 to $370.00
Ballet (Children) - Pre-Primary,Punggol 21 CC,Workshops & Classes,7:00 PM - 8:15 PM,From $155.00 to $165.00
Line Dance (Adult) - Intermediate (HealthierSG),Punggol 21 CC,Workshops & Classes,11:30 AM - 1:00 PM,From $50.00 to $60.00
HIP HOP (KIDS) BY TRUDANCE,Punggol 21 CC,Workshops & Classes,10:30 AM - 11:30 AM,From $110.00 to $120.00
HIP HOP (KIDS) BY TRUDANCE,Punggol 21 CC,Workshops & Classes,10:30 AM - 12:40 PM,From $120.00 to $130.00
Ballet (Children) - Grade 1,Punggol 21 CC,Workshops & Classes,5:15 PM - 6:00 PM,From $160.00 to $170.00
Ballet (Children) - Grade 3,Punggol 21 CC,Workshops & Classes,6:00 PM - 7:00 PM,From $160.00 to $170.00
Ballet (Children) - Grade 2,Punggol 21 CC,Workshops & Classes,5:00 PM - 6:00 PM,From $160.00 to $170.00
Ballet (Children) - Grade 4,Punggol 21 CC,Workshops & Classes,6:00 PM - 7:00 PM,From $194.00 to $204.00
Line Dance (Adult) - Advanced (HealthierSG),Punggol CC,Workshops & Classes,1:30 PM - 3:00 PM,From $60.00 to $70.00
Recreational Folk Dance (Intermediate) (HealthierSG),Punggol CC,Workshops & Classes,8:00 PM - 10:00 PM,From $40.00 to $45.00
Tots Ballet,Buona Vista CC,Workshops & Classes,5:00 PM - 5:30 PM,From $110.00 to $120.00
Ballet (Children) - Pre-Primary,Buona Vista CC,Workshops & Classes,5:30 PM - 6:15 PM,From $165.00 to $175.00
Ballet (Children) - Grade 1,Buona Vista CC,Workshops & Classes,6:15 PM - 7:15 PM,From $220.00 to $230.00
Ballet (Children) - Grade 2,Buona Vista CC,Workshops & Classes,7:15 PM - 8:00 PM,From $345.00 to $355.00
Zumba® Fitness (HealthierSG),Buona Vista CC,Workshops & Classes,10:15 AM - 11:15 AM,From $90.00 to $102.00
LADIES' SOLO DANCE - ELEMENTARY (HealthierSG),Buona Vista CC,Workshops & Classes,11:15 AM - 12:15 PM,From $128.00 to $133.00
LADIES' SOLO DANCE - ELEMENTARY (HealthierSG),Buona Vista CC,Workshops & Classes,10:00 AM - 11:00 AM,From $128.00 to $133.00
Ladies' Dance Lite (HealthierSG),Buona Vista CC,Workshops & Classes,10:00 AM - 11:00 AM,From $118.00 to $123.00
Ladies' Dance Lite (HealthierSG),Buona Vista CC,Workshops & Classes,11:15 AM - 12:15 PM,From $118.00 to $123.00
Bollywood Hip Hop Dance (HealthierSG),Bukit Batok Zone 10 RN,Workshops & Classes,5:15 PM - 6:15 PM,$190.00
Social Dance (Senior Citizen) - Intermediate (HealthierSG),Cairnhill CC,Workshops & Classes,4:30 PM - 6:30 PM,$40.00
Social Dance (Senior Citizen) - Intermediate (HealthierSG),Cairnhill CC,Workshops & Classes,4:30 PM - 6:30 PM,$40.00
Zumba® Fitness (HealthierSG),Cairnhill CC,Workshops & Classes,10:00 AM - 11:00 AM,From $120.00 to $130.00
Zumba® Fitness (HealthierSG),Cairnhill CC,Workshops & Classes,10:00 AM - 11:00 AM,From $120.00 to $130.00
PA Kiddies: Mummy & Me Ballet (Parent-Child),Cairnhill CC,Workshops & Classes,1:00 PM - 2:00 PM,From $40.00 to $50.00
Ballroom Modern (Adult) - Intermediate (HealthierSG),Cairnhill CC,Workshops & Classes,7:30 PM - 8:45 PM,From $120.00 to $130.00
Ballroom Modern (Adult) - Intermediate (HealthierSG),Cairnhill CC,Workshops & Classes,7:15 PM - 8:30 PM,From $120.00 to $130.00
Social Dance (Adult) - Elementary (HealthierSG),Gek Poh Ville CC,Workshops & Classes,7:45 PM - 8:45 PM,From $75.00 to $85.00
Ballet (Children) - Pre-Primary,Geylang West CC,Workshops & Classes,5:00 PM - 5:45 PM,From $128.00 to $138.00
Ballet (Children) - Primary,Geylang West CC,Workshops & Classes,5:45 PM - 6:30 PM,From $136.00 to $146.00
Ballet (Children) - Grade 1,Geylang West CC,Workshops & Classes,6:30 PM - 7:30 PM,$144.00
Ballet (Children) - Grade 2,Geylang West CC,Workshops & Classes,7:30 PM - 8:30 PM,From $152.00 to $162.00
Zumba® Fitness (HealthierSG),Geylang West CC,Workshops & Classes,7:30 PM - 8:30 PM,From $45.00 to $50.00
Aerobics (HealthierSG),Henderson CC,Workshops & Classes,7:30 PM - 8:30 PM,From $65.00 to $75.00
Salsation® (HealthierSG),Henderson CC,Workshops & Classes,10:30 AM - 12:00 PM,From $140.00 to $150.00
Zumba® Fitness (HealthierSG),Henderson CC,Workshops & Classes,6:30 PM - 7:30 PM,From $120.00 to $130.00
Ballroom Modern (Adult) - Elementary (HealthierSG),Geylang Serai CC,Workshops & Classes,7:15 PM - 8:15 PM,From $110.00 to $130.00
Ballroom Modern (Adult) - Intermediate (HealthierSG),Geylang Serai CC,Workshops & Classes,8:30 PM - 9:30 PM,From $130.00 to $140.00
Recreational Folk Dance (Elementary) (HealthierSG),Geylang Serai CC,Workshops & Classes,7:30 PM - 9:30 PM,From $40.00 to $50.00
Recreational Folk Dance (Elementary) (HealthierSG),Geylang Serai CC,Workshops & Classes,10:00 AM - 12:00 PM,From $40.00 to $50.00
Recreational Folk Dance (Elementary) (HealthierSG),Geylang Serai CC,Workshops & Classes,10:00 AM - 12:00 PM,From $40.00 to $50.00
Recreational Folk Dance (Elementary) (HealthierSG),Geylang Serai CC,Workshops & Classes,1:00 PM - 3:00 PM,From $40.00 to $50.00
Zumba® Fitness (HealthierSG),Chua Chu Kang CC,Workshops & Classes,6:00 PM - 7:00 PM,From $95.00 to $100.00
Belly Dance - Advanced (HealthierSG),Chua Chu Kang CC,Workshops & Classes,10:30 AM - 12:00 PM,From $160.00 to $170.00
Recreational Folk Dance (Intermediate) (HealthierSG),Chua Chu Kang CC,Workshops & Classes,10:00 AM - 12:00 PM,From $32.00 to $39.00
Line Dance (Adult) - Elementary (HealthierSG),Chua Chu Kang Zone 2 RN,Workshops & Classes,7:30 PM - 9:00 PM,$45.00
Line Dance (Adult) - Elementary (HealthierSG),Ci Yuan CC,Workshops & Classes,7:15 PM - 8:15 PM,From $45.00 to $55.00
Line Dance (Adult) - Intermediate (HealthierSG),Ci Yuan CC,Workshops & Classes,8:15 PM - 9:30 PM,From $55.00 to $65.00
Zumba® Fitness (HealthierSG),Ci Yuan CC,Workshops & Classes,9:30 AM - 10:30 AM,From $50.00 to $60.00
Zumba® Fitness (HealthierSG),Ci Yuan CC,Workshops & Classes,9:30 AM - 10:30 AM,From $50.00 to $60.00
Ballet (Children) - Grade 4,Ci Yuan CC,Workshops & Classes,5:30 PM - 6:45 PM,From $160.00 to $170.00
Ballet (Children) - Grade 5,Ci Yuan CC,Workshops & Classes,7:00 PM - 8:15 PM,From $170.00 to $180.00
PILOXING® Barre (HealthierSG),Ci Yuan CC,Workshops & Classes,7:30 PM - 8:30 PM,From $50.00 to $60.00
Recreational Folk Dance (Elementary) (HealthierSG),Hong Kah North CC,Workshops & Classes,7:30 PM - 9:30 PM,From $30.00 to $40.00
Line Dance (Adult) - Elementary (HealthierSG),Hong Kah North CC,Workshops & Classes,7:00 PM - 8:30 PM,From $55.00 to $65.00
Line Dance (Adult) - Intermediate (HealthierSG),Hong Kah North CC,Workshops & Classes,11:00 AM - 12:30 PM,From $60.00 to $70.00
Line Dance (Adult) - Elementary (HealthierSG),Hougang CC,Workshops & Classes,1:30 PM - 3:00 PM,From $60.00 to $70.00
Ballet (Children) - Grade 4,Hougang CC,Workshops & Classes,10:00 AM - 11:00 AM,From $68.00 to $78.00
Ballet (Children) - Grade 3,Hougang CC,Workshops & Classes,11:00 AM - 12:00 PM,From $64.00 to $74.00
Ballet (Majors) - Intermediate Foundation,Hougang CC,Workshops & Classes,12:00 PM - 1:30 PM,From $132.00 to $142.00
Ballet (Majors) - Advanced Foundation,Hougang CC,Workshops & Classes,1:30 PM - 3:00 PM,From $230.00 to $240.00
Ballet (Children) - Grade 2,Hougang CC,Workshops & Classes,3:00 PM - 4:00 PM,From $160.00 to $170.00
Ballet (Children) - Grade 1,Hougang CC,Workshops & Classes,4:00 PM - 5:00 PM,From $57.00 to $67.00
Ballet (Children) - Grade 6,Hougang CC,Workshops & Classes,5:00 PM - 6:30 PM,From $79.00 to $89.00
Ballet (Children) - Grade 7,Hougang CC,Workshops & Classes,6:30 PM - 8:00 PM,From $83.00 to $93.00
Ballet (Majors) - Advanced 1,Hougang CC,Workshops & Classes,8:00 PM - 9:30 PM,From $240.00 to $250.00
Ballet (Children) - Grade 3,Hougang CC,Workshops & Classes,11:00 AM - 12:30 PM,From $43.00 to $53.00
Ballet Repertoire (3),Hougang CC,Workshops & Classes,12:30 PM - 2:00 PM,From $240.00 to $250.00
Ballet (Children) - Grade 1,Hougang CC,Workshops & Classes,5:30 PM - 6:30 PM,From $150.00 to $160.00
Ballet (Children) - Grade 7,Hougang CC,Workshops & Classes,6:30 PM - 8:00 PM,From $83.00 to $93.00
Ballet (Children) - Grade 6,Hougang CC,Workshops & Classes,8:00 PM - 9:30 PM,From $79.00 to $89.00
Ballet (Majors) - Intermediate Foundation,Hougang CC,Workshops & Classes,5:00 PM - 6:30 PM,From $105.00 to $115.00
Ballet (Children) - Grade 2,Hougang CC,Workshops & Classes,6:30 PM - 8:00 PM,From $40.00 to $50.00
Ballet (Children) - Grade 4,Hougang CC,Workshops & Classes,4:00 PM - 5:30 PM,From $90.00 to $100.00
Ballet (Children) - Grade 1,Hougang CC,Workshops & Classes,5:30 PM - 6:30 PM,From $85.00 to $95.00
Ballet (Children) - Grade 3,Hougang CC,Workshops & Classes,6:30 PM - 7:30 PM,From $85.00 to $95.00
Ballet (Majors) - Advanced Foundation,Hougang CC,Workshops & Classes,8:00 PM - 9:30 PM,From $230.00 to $240.00
Ballet (Children) - Primary,Hougang CC,Workshops & Classes,3:30 PM - 4:30 PM,From $120.00 to $130.00
Ballet (Children) - Pre-Primary,Hougang CC,Workshops & Classes,4:30 PM - 5:30 PM,From $120.00 to $130.00
Ballet (Children) - Grade 2,Hougang CC,Workshops & Classes,3:00 PM - 4:00 PM,From $60.00 to $70.00
Zumba® Fitness (HealthierSG),Hillview CC,Workshops & Classes,7:00 PM - 8:00 PM,From $100.00 to $110.00
Zumba® Toning (HealthierSG),Hillview CC,Workshops & Classes,11:45 AM - 12:45 PM,From $108.00 to $118.00
Zumba® Toning (HealthierSG),Hillview CC,Workshops & Classes,10:30 AM - 11:30 AM,From $120.00 to $130.00
Zumba® Fitness (HealthierSG),Hillview CC,Workshops & Classes,7:00 PM - 8:00 PM,From $100.00 to $110.00
Chinese Dance (Adult) (HealthierSG),Hillview CC,Workshops & Classes,4:00 PM - 6:00 PM,From $80.00 to $85.00
Zumba® Fitness (HealthierSG),Hillview CC,Workshops & Classes,10:30 AM - 11:30 AM,From $90.00 to $100.00
Chinese Square Dancing (HealthierSG),Hillview CC,Workshops & Classes,8:00 PM - 9:45 PM,From $150.00 to $160.00
Zumba® Fitness (HealthierSG),Hillview CC,Workshops & Classes,10:30 AM - 11:30 AM,From $90.00 to $100.00
Zumba® Fitness (HealthierSG),Hwi Yoh CC,Workshops & Classes,8:00 PM - 9:00 PM,From $95.00 to $105.00
Recreational Folk Dance (Elementary) (HealthierSG),Buangkok CC,Workshops & Classes,10:00 AM - 12:00 PM,From $40.00 to $45.00
Recreational Folk Dance (Intermediate) (HealthierSG),Buangkok CC,Workshops & Classes,12:15 PM - 2:15 PM,From $40.00 to $45.00
FIGHT-DO® (HealthierSG),Buangkok CC,Workshops & Classes,9:30 AM - 10:45 AM,From $90.00 to $100.00
Line Dance (Adult) - Elementary (HealthierSG),Buangkok CC,Workshops & Classes,11:00 AM - 12:30 PM,From $60.00 to $70.00
KpopX® Fitness (HealthierSG),Buangkok CC,Workshops & Classes,11:00 AM - 12:00 PM,From $100.00 to $110.00
Ballet (Children) - Pre-Primary,Buangkok CC,Workshops & Classes,11:30 AM - 12:15 PM,From $135.00 to $145.00
Tiny Tots Ballet,Buangkok CC,Workshops & Classes,12:15 PM - 1:00 PM,From $128.00 to $138.00
Tiny Tots Ballet,Buangkok CC,Workshops & Classes,5:15 PM - 6:00 PM,From $128.00 to $138.00
Ballet (Children) - Pre-Primary,Buangkok CC,Workshops & Classes,6:00 PM - 6:45 PM,From $128.00 to $138.00
Tiny Tots Ballet,Buangkok CC,Workshops & Classes,4:00 PM - 4:45 PM,From $128.00 to $138.00
Ballet (Children) - Pre-Primary,Buangkok CC,Workshops & Classes,4:45 PM - 5:30 PM,From $128.00 to $138.00
Ballet (Children) - Primary,Buangkok CC,Workshops & Classes,5:30 PM - 6:15 PM,From $136.00 to $146.00
Piloxing ® (HealthierSG),Buangkok CC,Workshops & Classes,12:00 PM - 1:00 PM,From $100.00 to $110.00
Zumba® Fitness (Blended) (HealthierSG),Buangkok CC,Workshops & Classes,7:30 PM - 8:30 PM,From $120.00 to $130.00
Hip Hop Dance (Children),Buangkok CC,Workshops & Classes,2:30 PM - 3:30 PM,From $140.00 to $150.00
Kpop Dance (Children),Buangkok CC,Workshops & Classes,3:30 PM - 4:30 PM,From $140.00 to $150.00
Ballet (Children) - Primary,Buangkok CC,Workshops & Classes,7:30 PM - 8:15 PM,From $160.00 to $170.00
MEGADANZ® (HealthierSG),Buangkok CC,Workshops & Classes,8:15 PM - 9:15 PM,From $100.00 to $110.00
MEGADANZ® (HealthierSG),Buangkok CC,Workshops & Classes,5:00 PM - 6:00 PM,From $100.00 to $110.00
Ballet (Children) - Pre-Primary,Buangkok CC,Workshops & Classes,7:45 PM - 8:30 PM,From $135.00 to $145.00
Kpop Dance (Children),Buangkok CC,Workshops & Classes,3:00 PM - 4:00 PM,From $140.00 to $150.00
Indian Classical Dance (Adult) - Elementary (HealthierSG),Compassvale Vista RN,Workshops & Classes,11:30 AM - 12:30 PM,$120.00
Indian Classical Dance (Children) - Elementary,Compassvale Vista RN,Workshops & Classes,5:30 PM - 6:30 PM,$120.00
Hip Hop Dance (Kids),Jalan Kayu Zone 4 RN,Workshops & Classes,5:30 PM - 6:15 PM,$180.00
Holiday Dance Workshop (Children),Jalan Kayu Zone 4 RN,Workshops & Classes,6:30 PM - 7:30 PM,$20.00
Ballet (Children) - Grade 6,Jalan Besar CC,Workshops & Classes,1:00 PM - 2:15 PM,From $275.00 to $285.00
Ballet (Children) - Grade 1,Jalan Besar CC,Workshops & Classes,3:00 PM - 4:00 PM,From $200.00 to $210.00
Ballet (Children) - Grade 2,Jalan Besar CC,Workshops & Classes,4:15 PM - 5:15 PM,From $230.00 to $240.00
